ID,Width,Height,Depth,TemporalPooling,Epochs,Seed,SpatialPooling,AvgClassificationRate,AvgDeviation
17466591793,3,3,2,2,800,13,8,67.6382,5.2727
17466591793,3,3,2,2,800,42,8,65.6518,6.0814
17464856923,3,3,2,2,800,44,8,64.2906,4.6967
17466591793,3,3,2,2,800,45,8,67.1416,5.2558
17464856923,3,3,2,2,800,59,8,68.4826,5.7901
17464856923,3,3,2,2,800,6,8,64.1535,4.8662
17466591793,3,3,2,2,800,93,8,69.3065,5.6282
17466591793,3,3,2,2,800,96,8,69.3423,6.5122
17464856923,3,3,2,2,800,98,8,67.1418,5.6892
17464862393,3,3,2,3,800,13,8,71.2811,4.1444
17464856923,3,3,2,3,800,42,8,69.7766,6.984
17464862953,3,3,2,3,800,44,8,69.7254,3.9781
17464862393,3,3,2,3,800,45,8,72.3759,5.4382
17464862953,3,3,2,3,800,59,8,72.9327,7.405
17464862393,3,3,2,3,800,6,8,69.4103,2.3063
17464862393,3,3,2,3,800,93,8,71.7354,5.8046
17464862393,3,3,2,3,800,96,8,71.7005,5.7599
17464862953,3,3,2,3,800,98,8,73.338,2.9149
17464862953,3,3,2,4,800,13,8,68.5631,4.6505
17464862953,3,3,2,4,800,42,8,67.6731,5.435
17464865793,3,3,2,4,800,44,8,65.4441,4.9335
17464862983,3,3,2,4,800,45,8,68.5811,5.2999
17464865793,3,3,2,4,800,59,8,69.2149,5.9207
17464862983,3,3,2,4,800,6,8,64.6444,4.7236
17464862983,3,3,2,4,800,93,8,70.1159,5.8137
17464862983,3,3,2,4,800,96,8,69.0661,4.6679
17464862983,3,3,2,4,800,98,8,69.3078,5.0427
17464865793,3,3,2,5,800,13,8,59.5295,4.1648
17464865793,3,3,2,5,800,42,8,56.0698,6.9275
17464878093,3,3,2,5,800,44,8,55.7218,4.0535
17464876123,3,3,2,5,800,45,8,57.4136,3.2088
17464876123,3,3,2,5,800,59,8,62.3098,3.674
17466591893,3,3,2,5,800,6,8,55.8186,7.3157
17464865793,3,3,2,5,800,93,8,59.1242,8.9019
17464876123,3,3,2,5,800,96,8,57.7076,5.3057
17464876123,3,3,2,5,800,98,8,60.6124,6.1768
17464878093,3,3,3,2,800,13,8,70.344,3.5055
17464878093,3,3,3,2,800,42,8,67.0786,7.2875
17464880013,3,3,3,2,800,44,8,66.9353,4.8384
17464878093,3,3,3,2,800,45,8,69.3723,5.6232
17464880013,3,3,3,2,800,59,8,68.2363,8.5452
17464880013,3,3,3,2,800,6,8,64.8535,4.9065
17464878093,3,3,3,2,800,93,8,72.2501,7.0389
17464880013,3,3,3,2,800,96,8,69.5342,5.2879
17464880013,3,3,3,2,800,98,8,69.5871,3.7331
17464880073,3,3,3,3,800,13,8,64.0969,5.1303
17464880073,3,3,3,3,800,42,8,60.56,5.3658
17465293603,3,3,3,3,800,44,8,61.0557,4.4491
17464880073,3,3,3,3,800,45,8,61.5539,4.6662
17465293603,3,3,3,3,800,59,8,66.5592,6.2602
17465293603,3,3,3,3,800,6,8,59.9039,7.0204
17464880073,3,3,3,3,800,93,8,63.4371,6.382
17464880073,3,3,3,3,800,96,8,63.3628,4.8526
17465293603,3,3,3,3,800,98,8,65.1934,4.2281
17465293603,3,3,3,4,800,13,8,69.6315,3.9602
17465293603,3,3,3,4,800,42,8,69.9787,6.4656
17465293723,3,3,3,4,800,44,8,67.2436,5.2589
17465293603,3,3,3,4,800,45,8,70.2644,7.0125
17465293723,3,3,3,4,800,59,8,69.3599,8.7565
17465293603,3,3,3,4,800,6,8,67.6348,5.024
17465293603,3,3,3,4,800,93,8,72.0671,5.0439
17465293603,3,3,3,4,800,96,8,71.2177,5.205
17465293723,3,3,3,4,800,98,8,71.0612,4.0938
17465293723,3,3,4,2,800,13,8,66.0479,4.1065
17465293723,3,3,4,2,800,42,8,63.6128,4.6704
17465293733,3,3,4,2,800,44,8,62.9586,7.3651
17465293883,3,3,4,2,800,45,8,64.9356,6.3273
17465293733,3,3,4,2,800,59,8,66.9944,7.6977
17465293883,3,3,4,2,800,6,8,61.5876,5.295
17465293883,3,3,4,2,800,93,8,65.685,7.8264
17465293883,3,3,4,2,800,96,8,65.188,5.8821
17465293883,3,3,4,2,800,98,8,66.2766,6.9904
17465293733,3,3,4,3,800,13,8,66.3609,5.272
17465293733,3,3,4,3,800,42,8,64.211,5.9146
17466591953,3,3,4,3,800,44,8,62.9586,7.3651
17466591893,3,3,4,3,800,45,8,65.2443,7.1006
17466591953,3,3,4,3,800,59,8,66.9563,7.1399
17466591893,3,3,4,3,800,6,8,62.4054,6.1305
17465293733,3,3,4,3,800,93,8,66.4858,7.9775
17466591893,3,3,4,3,800,96,8,66.0179,4.4524
17466591893,3,3,4,3,800,98,8,66.8701,6.1011
17466591953,3,3,5,2,800,13,8,68.4308,4.4297
17466591953,3,3,5,2,800,42,8,65.3942,8.0964
17466592013,3,3,5,2,800,44,8,65.5734,5.121
17466592003,3,3,5,2,800,45,8,66.3441,6.9144
17466592003,3,3,5,2,800,59,8,67.4422,7.3631
17466592003,3,3,5,2,800,6,8,63.2675,4.8966
17466591953,3,3,5,2,800,93,8,67.0105,5.241
17466592003,3,3,5,2,800,96,8,66.7323,5.25
17466592003,3,3,5,2,800,98,8,67.4286,4.8426
17466592013,3,3,5,3,800,13,8,68.7086,5.1763
17466592013,3,3,5,3,800,42,8,66.0656,8.7753
17466613273,3,3,5,3,800,44,8,65.361,5.854
17466592013,3,3,5,3,800,45,8,67.4441,6.2004
17466613273,3,3,5,3,800,59,8,69.4044,7.7252
17466613273,3,3,5,3,800,6,8,64.6913,5.0767
17466592013,3,3,5,3,800,93,8,66.159,6.5643
17466613273,3,3,5,3,800,96,8,66.9582,5.0085
17466613273,3,3,5,3,800,98,8,68.6128,5.0991
17465335683,5,5,2,2,800,13,8,65.426,6.355
17466613303,5,5,2,2,800,42,8,63.5822,10.0521
17465335713,5,5,2,2,800,44,8,66.3131,4.7307
17465335683,5,5,2,2,800,45,8,65.767,4.2897
17465335713,5,5,2,2,800,59,8,65.3707,5.822
17465335683,5,5,2,2,800,6,8,61.419,5.1005
17465335683,5,5,2,2,800,93,8,65.8174,6.9514
17465335683,5,5,2,2,800,96,8,63.0528,5.5609
17465335713,5,5,2,2,800,98,8,66.545,4.2904
17465335713,5,5,2,3,800,13,8,67.2552,6.2534
17465335713,5,5,2,3,800,42,8,64.8677,8.107
17465335863,5,5,2,3,800,44,8,68.5867,6.2851
17465335773,5,5,2,3,800,45,8,71.3748,4.5857
17465335863,5,5,2,3,800,59,8,70.8922,3.8345
17465335773,5,5,2,3,800,6,8,66.613,5.2922
17465335773,5,5,2,3,800,93,8,70.4468,9.4294
17465335773,5,5,2,3,800,96,8,67.511,5.9037
17465335773,5,5,2,3,800,98,8,69.0788,5.5397
17465335863,5,5,2,4,800,13,8,65.3211,5.224
17465335863,5,5,2,4,800,42,8,64.6297,8.2999
17465369893,5,5,2,4,800,44,8,67.3736,5.4179
17465337093,5,5,2,4,800,45,8,67.4262,4.5645
17465337093,5,5,2,4,800,59,8,68.7163,3.7668
17465337093,5,5,2,4,800,6,8,63.3542,5.1216
17465335863,5,5,2,4,800,93,8,68.7761,7.2437
17465337093,5,5,2,4,800,96,8,65.9104,7.1639
17465337093,5,5,2,4,800,98,8,67.487,4.5688
17465369893,5,5,2,5,800,13,8,54.8162,6.2891
17465369893,5,5,2,5,800,42,8,56.0216,6.4693
17465370223,5,5,2,5,800,44,8,54.2153,7.1442
17465369893,5,5,2,5,800,45,8,57.6424,5.6673
17465370223,5,5,2,5,800,59,8,56.3767,3.8323
17465370223,5,5,2,5,800,6,8,52.9631,5.5903
17465369893,5,5,2,5,800,93,8,55.1808,7.4007
17465370223,5,5,2,5,800,96,8,54.7265,3.9465
17465370223,5,5,2,5,800,98,8,55.2373,5.7674
17465370363,5,5,3,2,800,13,8,67.2744,4.8054
17465370363,5,5,3,2,800,42,8,63.1411,7.9409
17465370333,5,5,3,2,800,44,8,67.4274,4.6217
17465370363,5,5,3,2,800,45,8,65.9628,4.2496
17465370333,5,5,3,2,800,59,8,66.4672,4.9607
17465370333,5,5,3,2,800,6,8,61.912,6.0658
17465370363,5,5,3,2,800,93,8,65.8602,8.0376
17465370363,5,5,3,2,800,96,8,65.073,5.4461
17465370333,5,5,3,2,800,98,8,66.8966,6.1941
17465371613,5,5,3,3,800,13,8,60.3028,5.5101
17465370333,5,5,3,3,800,42,8,58.9989,5.7038
17465395423,5,5,3,3,800,44,8,62.4873,3.7
17465371613,5,5,3,3,800,45,8,60.9465,4.4176
17465395423,5,5,3,3,800,59,8,62.8135,5.0157
17465371613,5,5,3,3,800,6,8,58.6018,5.3759
17465371613,5,5,3,3,800,93,8,60.7036,8.4761
17465371613,5,5,3,3,800,96,8,56.9821,4.2309
17465395423,5,5,3,3,800,98,8,60.8938,5.1572
17465395423,5,5,3,4,800,13,8,67.5606,5.3464
17465395423,5,5,3,4,800,42,8,65.1529,7.742
17465395563,5,5,3,4,800,44,8,67.4363,4.1026
17465395453,5,5,3,4,800,45,8,68.8419,5.7255
17465395563,5,5,3,4,800,59,8,69.0081,4.6
17465395453,5,5,3,4,800,6,8,64.1764,4.9758
17465395453,5,5,3,4,800,93,8,66.2979,8.2138
17465395453,5,5,3,4,800,96,8,66.4433,5.9362
17465395453,5,5,3,4,800,98,8,67.1213,5.8334
17465395563,5,5,4,2,800,13,8,61.6604,3.7272
17465395563,5,5,4,2,800,42,8,61.7104,8.8296
17465408163,5,5,4,2,800,44,8,62.2231,4.1949
17465395553,5,5,4,2,800,45,8,61.4146,4.0507
17465395553,5,5,4,2,800,59,8,63.3235,4.1012
17465395553,5,5,4,2,800,6,8,58.1341,6.1138
17465395563,5,5,4,2,800,93,8,60.4117,6.5192
17465395553,5,5,4,2,800,96,8,59.2177,4.6646
17465395553,5,5,4,2,800,98,8,61.4507,5.9221
17465408163,5,5,4,3,800,13,8,63.0426,3.177
17465408163,5,5,4,3,800,42,8,63.1295,7.9961
17465452803,5,5,4,3,800,44,8,63.8994,4.38
17465408163,5,5,4,3,800,45,8,63.3595,3.1563
17465452803,5,5,4,3,800,59,8,64.4442,4.2692
17465452803,5,5,4,3,800,6,8,60.0532,5.0121
17465408163,5,5,4,3,800,93,8,64.0898,6.7984
17465452803,5,5,4,3,800,96,8,60.5375,4.757
17465452803,5,5,4,3,800,98,8,63.1552,5.8719
17465452933,5,5,5,2,800,13,8,63.9012,4.0675
17465452933,5,5,5,2,800,42,8,62.2409,9.3602
17465452953,5,5,5,2,800,44,8,64.158,4.4301
17465452933,5,5,5,2,800,45,8,62.4806,3.49
17465452953,5,5,5,2,800,59,8,64.7495,5.9514
17465452953,5,5,5,2,800,6,8,59.5719,5.457
17465452933,5,5,5,2,800,93,8,62.9504,6.2066
17465452933,5,5,5,2,800,96,8,62.0442,5.6855
17465452953,5,5,5,2,800,98,8,63.1798,5.3352
17465452953,5,5,5,3,800,13,8,64.2755,4.3595
17465452953,5,5,5,3,800,42,8,62.1987,8.7774
17465453003,5,5,5,3,800,44,8,64.7764,4.9808
17465452953,5,5,5,3,800,45,8,63.0638,4.2617
17465453003,5,5,5,3,800,59,8,65.0419,5.776
17465452953,5,5,5,3,800,6,8,61.1379,4.8144
17465452953,5,5,5,3,800,93,8,64.5821,5.4934
17465452953,5,5,5,3,800,96,8,61.7823,5.4236
17465453003,5,5,5,3,800,98,8,65.2338,5.7607
17465453003,7,7,2,2,800,13,8,67.6662,4.7038
17465453003,7,7,2,2,800,42,8,67.3359,8.3344
17465483613,7,7,2,2,800,44,8,65.0652,4.0272
17465483543,7,7,2,2,800,45,8,66.4631,4.2869
17465483613,7,7,2,2,800,59,8,66.4726,6.0417
17465483543,7,7,2,2,800,6,8,66.6165,5.34
17465483543,7,7,2,2,800,93,8,65.6033,6.6161
17465483543,7,7,2,2,800,96,8,65.7724,5.2716
17465483543,7,7,2,2,800,98,8,67.5948,5.2859
17465483613,7,7,2,3,800,13,8,68.5164,5.8205
17465483613,7,7,2,3,800,42,8,69.4813,9.0226
17465485113,7,7,2,3,800,44,8,68.3079,2.5306
17465483593,7,7,2,3,800,45,8,67.7157,3.8832
17465483593,7,7,2,3,800,59,8,69.2009,4.8968
17465483593,7,7,2,3,800,6,8,67.0375,4.5206
17465483613,7,7,2,3,800,93,8,68.751,6.3806
17465483593,7,7,2,3,800,96,8,69.0707,5.2467
17465483593,7,7,2,3,800,98,8,69.1731,6.9616
17465485113,7,7,2,4,800,13,8,66.5529,4.2926
17465485113,7,7,2,4,800,42,8,69.3353,8.6638
17465485173,7,7,2,4,800,44,8,65.8866,4.3532
17465485113,7,7,2,4,800,45,8,68.3237,5.248
17465485173,7,7,2,4,800,59,8,66.4416,5.8316
17465485173,7,7,2,4,800,6,8,64.8505,4.7043
17465485113,7,7,2,4,800,93,8,69.1073,7.7685
17465485173,7,7,2,4,800,96,8,64.9762,4.9937
17465485173,7,7,2,4,800,98,8,67.595,6.7371
17465518143,7,7,2,5,800,13,8,57.0412,5.5993
17465518143,7,7,2,5,800,42,8,56.1471,6.8865
17465518263,7,7,2,5,800,44,8,55.5153,4.5368
17465518143,7,7,2,5,800,45,8,56.7278,2.9559
17465518263,7,7,2,5,800,59,8,58.2343,4.9457
17465518263,7,7,2,5,800,6,8,55.5426,4.7132
17465518153,7,7,2,5,800,93,8,55.5564,9.7534
17465518143,7,7,2,5,800,96,8,56.4066,5.0884
17465518263,7,7,2,5,800,98,8,57.2035,5.9807
17465518363,7,7,3,2,800,13,8,64.3873,4.4323
17465518263,7,7,3,2,800,42,8,66.8533,7.5391
17465518443,7,7,3,2,800,44,8,65.234,3.7648
17465518363,7,7,3,2,800,45,8,65.6308,4.4913
17465518443,7,7,3,2,800,59,8,65.3802,8.6762
17465518363,7,7,3,2,800,6,8,63.9852,4.6777
17465518363,7,7,3,2,800,93,8,64.3537,5.7378
17465518363,7,7,3,2,800,96,8,65.7504,4.1968
17465518443,7,7,3,2,800,98,8,64.947,4.9642
17465518443,7,7,3,3,800,13,8,62.7784,5.0041
17465518443,7,7,3,3,800,42,8,61.9415,9.0608
17465547443,7,7,3,3,800,44,8,61.4963,6.5797
17465518463,7,7,3,3,800,45,8,62.6212,5.1518
17465547443,7,7,3,3,800,59,8,64.2026,5.9347
17465518463,7,7,3,3,800,6,8,59.6768,6.703
17465518463,7,7,3,3,800,93,8,64.7194,7.1742
17465518463,7,7,3,3,800,96,8,59.7317,5.4827
17465518463,7,7,3,3,800,98,8,62.3254,5.2566
17465547443,7,7,3,4,800,13,8,65.5472,5.052
17465547443,7,7,3,4,800,42,8,67.473,7.6945
17465547783,7,7,3,4,800,44,8,64.1814,2.96
17466956263,7,7,3,4,800,45,8,66.2642,4.1026
17466616563,7,7,3,4,800,59,8,67.5383,5.4487
17466956263,7,7,3,4,800,6,8,64.1791,5.1493
17465547443,7,7,3,4,800,93,8,66.6336,6.5222
17466956263,7,7,3,4,800,96,8,67.4304,5.0155
17466956263,7,7,3,4,800,98,8,66.4067,5.9823
17465547773,7,7,4,2,800,13,8,63.3436,3.9498
17465547773,7,7,4,2,800,42,8,63.4697,8.4088
17465547883,7,7,4,2,800,44,8,60.5366,5.278
17465547773,7,7,4,2,800,45,8,61.791,4.7968
17465547883,7,7,4,2,800,59,8,63.2039,7.6663
17465547883,7,7,4,2,800,6,8,60.9234,5.0808
17465547773,7,7,4,2,800,93,8,62.98,7.3394
17465547883,7,7,4,2,800,96,8,61.0173,5.166
17465547883,7,7,4,2,800,98,8,61.5678,5.6106
17465547953,7,7,4,3,800,13,8,63.5745,4.7335
17465547953,7,7,4,3,800,42,8,64.2997,9.1941
17465547933,7,7,4,3,800,44,8,61.6804,5.1579
17465547953,7,7,4,3,800,45,8,63.5579,4.9226
17465547933,7,7,4,3,800,59,8,64.8135,6.4216
17465547933,7,7,4,3,800,6,8,62.6062,4.1118
17465547953,7,7,4,3,800,93,8,63.9885,7.0563
17465547953,7,7,4,3,800,96,8,61.94,5.5394
17465547933,7,7,4,3,800,98,8,63.5583,4.8006
17465580163,7,7,5,2,800,13,8,65.0364,6.3011
17465547933,7,7,5,2,800,42,8,64.8491,7.2066
17465580123,7,7,5,2,800,44,8,61.0188,5.3258
17465580163,7,7,5,2,800,45,8,62.7261,3.9414
17465580123,7,7,5,2,800,59,8,61.4315,9.141
17465580163,7,7,5,2,800,6,8,62.555,5.1042
17465580163,7,7,5,2,800,93,8,62.9818,6.244
17465580163,7,7,5,2,800,96,8,62.4134,6.1744
17465580123,7,7,5,2,800,98,8,63.577,5.5221
17465580123,7,7,5,3,800,13,8,64.7272,5.992
17465580123,7,7,5,3,800,42,8,66.0042,7.5587
17466958253,7,7,5,3,800,44,8,60.9865,4.7222
17465580233,7,7,5,3,800,45,8,63.8737,3.6704
17466956263,7,7,5,3,800,59,8,62.0123,8.5894
17465580233,7,7,5,3,800,6,8,62.8351,4.872
17465580233,7,7,5,3,800,93,8,63.245,6.472
17465580233,7,7,5,3,800,96,8,62.9333,5.4579
17465580233,7,7,5,3,800,98,8,63.6,5.7872
